"filename", "language", "HTML", "CSS", "comment", "blank", "total"
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-datalist-EXAMPLE.html", "HTML", 20, 0, 0, 0, 20
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-datalist-EXAMPLE02.html", "HTML", 20, 0, 0, 0, 20
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-datalist-EXAMPLE03.html", "HTML", 20, 0, 0, 0, 20
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-datalist-EXAMPLE04.html", "HTML", 20, 0, 0, 0, 20
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-datalist.html", "HTML", 173, 0, 4, 0, 177
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-dd-EXAMPLE.html", "HTML", 18, 0, 0, 0, 18
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-dd.html", "HTML", 100, 0, 4, 0, 104
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-del-EXAMPLE.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-del.html", "HTML", 98, 0, 4, 0, 102
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-details-EXAMPLE.html", "HTML", 18, 0, 0, 0, 18
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-details.html", "HTML", 88, 0, 4, 0, 92
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-dfn-EXAMPLE.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-dfn.html", "HTML", 76, 0, 4, 0, 80
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-dialog.html", "HTML", 21, 0, 3, 0, 24
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-div-EXAMPLE.html", "HTML", 14, 0, 0, 0, 14
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-div.html", "HTML", 82, 0, 4, 0, 86
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-dl-EXAMPLE.html", "HTML", 18, 0, 0, 0, 18
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-dl.html", "HTML", 92, 0, 4, 0, 96
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-dt-EXAMPLE.html", "HTML", 18, 0, 0, 0, 18
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-dt.html", "HTML", 99, 0, 4, 0, 103
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-em-EXAMPLE.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-em.html", "HTML", 80, 0, 4, 0, 84
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-embed-EXAMPLE.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-embed-EXAMPLE02.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-embed-EXAMPLE03.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-embed-EXAMPLE04.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-embed.html", "HTML", 145, 0, 4, 1, 150
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-fieldset-EXAMPLE.html", "HTML", 18, 0, 0, 0, 18
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-fieldset-EXAMPLE02.html", "HTML", 19, 0, 0, 0, 19
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-fieldset.html", "HTML", 141, 0, 4, 0, 145
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-figcaption-EXAMPLE.html", "HTML", 17, 0, 0, 0, 17
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-figcaption.html", "HTML", 87, 0, 4, 0, 91
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-figure-EXAMPLE.html", "HTML", 15, 0, 0, 0, 15
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-figure-EXAMPLE02.html", "HTML", 17, 0, 0, 0, 17
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-figure.html", "HTML", 108, 0, 4, 0, 112
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-footer-EXAMPLE.html", "HTML", 15, 0, 0, 0, 15
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-footer.html", "HTML", 83, 0, 4, 0, 87
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-form-EXAMPLE.html", "HTML", 15, 0, 0, 0, 15
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-form.html", "HTML", 142, 0, 4, 0, 146
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-head-EXAMPLE.html", "HTML", 9, 0, 0, 0, 9
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-head-EXAMPLE02.html", "HTML", 12, 0, 0, 0, 12
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-head.html", "HTML", 123, 0, 4, 0, 127
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-header-EXAMPLE.html", "HTML", 14, 0, 0, 0, 14
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-header.html", "HTML", 80, 0, 4, 0, 84
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-headings-EXAMPLE.html", "HTML", 21, 0, 0, 0, 21
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-headings.html", "HTML", 143, 0, 4, 1, 148
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-hgroup-EXAMPLE.html", "HTML", 16, 0, 0, 0, 16
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-hgroup.html", "HTML", 75, 0, 4, 0, 79
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-hr-EXAMPLE.html", "HTML", 19, 0, 0, 0, 19
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-hr-EXAMPLE02.html", "HTML", 31, 0, 0, 0, 31
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-hr.html", "HTML", 123, 0, 4, 1, 128
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-html-EXAMPLE.html", "HTML", 9, 0, 0, 0, 9
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-html.html", "HTML", 88, 0, 4, 0, 92
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-i-EXAMPLE.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-i.html", "HTML", 86, 0, 4, 0, 90
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-iframe-EXAMPLE.html", "HTML", 13, 0, 0, 0, 13
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-iframe-EXAMPLE02.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-iframe-EXAMPLE03.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-iframe-EXAMPLE04.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-iframe-EXAMPLE05.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-iframe-EXAMPLE06.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-iframe.html", "HTML", 226, 0, 4, 0, 230
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-img-EXAMPLE.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-img-EXAMPLE02.html", "HTML", 15, 0, 0, 0, 15
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-img-EXAMPLE03.html", "HTML", 15, 0, 0, 0, 15
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-img-EXAMPLE04.html", "HTML", 14, 0, 0, 0, 14
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-img.html", "HTML", 326, 0, 5, 0, 331
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-input-EXAMPLE.html", "HTML", 15, 0, 0, 0, 15
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-input.html", "HTML", 286, 0, 4, 0, 290
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-ins-EXAMPLE.html", "HTML", 11, 0, 0, 0, 11
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-ins.html", "HTML", 105, 0, 4, 0, 109
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-kbd-EXAMPLE.html", "HTML", 13, 0, 0, 0, 13
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-kbd.html", "HTML", 90, 0, 4, 0, 94
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-label-EXAMPLE.html", "HTML", 14, 0, 0, 0, 14
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-label-EXAMPLE02.html", "HTML", 17, 0, 0, 0, 17
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-label.html", "HTML", 135, 0, 4, 0, 139
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-legend-EXAMPLE.html", "HTML", 24, 0, 0, 0, 24
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-legend.html", "HTML", 98, 0, 4, 0, 102
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-li.html", "HTML", 98, 0, 4, 0, 102
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-link.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-main.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-map.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-mark.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-menu.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-meta.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-nav.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-noscript.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-object.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-ol.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-optgroup.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-output.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-p.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-picture.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-portal.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-pre.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-progress.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-q.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-rp.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-rt.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-s.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-script.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-section.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-select.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-slot.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-small.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-source.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-span.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-strong.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-style.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-sub.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-sup.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-table.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-tbody.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-td.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-template.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-textarea.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-tfoot.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-th.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-thead.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-title.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-tr.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-track.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-u.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-ul.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-var.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-video.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\tag-wbr.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-a-target-blank.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-a-target-self.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-checkbox.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-color.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-date.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-datetime-local.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-email.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-file.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-hidden.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-image.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-month.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-number.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-password.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-radio.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-range.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-reset.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-search.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-submit.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-tel.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-text.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-time.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-url.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type-week.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\html\list\val-input-type.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\courses\cs\web-development\front-end\introduction.html", "HTML", 0, 0, 0, 1, 1
"s:\Documents\GitHub\ProStartup-Learn\index-cs.html", "HTML", 44, 0, 3, 0, 47
"Total", "-", 17724, 1170, 425, 548, 19867
